Device,Trip,dTime
13110,4640,4997
10139,1774,4997
10580,1107,4997
10190,1866,4997
10153,3581,4997
10106,5126,4997
10139,4370,4997
10159,8813,4997
10190,3537,4997
10139,7024,4997
10129,5002,4997
10579,842,4998
10155,2227,4998
10224,823,4998
13109,1649,4999
10159,2463,4999
10224,4221,4999
10118,1198,5000
13107,2334,5000
10161,1476,5000
10106,2622,5000
10153,3239,5000
10139,4729,5000
10580,3424,5000
10611,64,5001
10155,939,5001
10160,1245,5001
10594,1692,5001
10133,1914,5001
10164,2194,5001
10224,1757,5001
13105,12371,5001
13101,12159,5001
13106,11011,5001
10139,4180,5001
10224,3984,5001
10502,2599,5001
10176,5723,5001
10162,533,5002
10135,1137,5002
10579,1244,5002
10155,1951,5002
13106,5845,5002
10158,1796,5002
10190,1533,5002
13109,5066,5002
10557,1760,5002
10153,3422,5002
10173,2336,5002
10224,4260,5002
10132,267,5003
10596,85,5003
10130,1278,5003
10587,1198,5003
13101,7924,5003
13101,11631,5003
10224,4836,5003
10579,105,5004
13105,2826,5004
13101,3756,5004
10147,658,5004
10164,934,5004
13109,3378,5004
10132,2211,5004
10153,3515,5004
10159,9452,5004
13107,11,5005
13101,1056,5005
13107,1749,5005
10205,1565,5005
10589,572,5005
10106,785,5005
10158,595,5005
13106,8403,5005
10106,4686,5005
17101,1423,5006
10597,396,5006
13110,11386,5006
10222,1610,5006
10139,6806,5006
10204,286,5007
13108,913,5007
10596,356,5007
10176,424,5007
13101,3818,5007
10155,1134,5007
13109,2594,5007
10125,1517,5007
10129,2893,5007
10176,4258,5007
13107,2041,5008
10146,874,5008
10118,1482,5008
10600,928,5008
13110,4014,5008
10139,4328,5008
10224,2573,5008
10164,245,5009
10155,724,5009
10176,408,5009
13107,2397,5009
10135,1204,5009
10582,1568,5009
13103,4441,5009
10158,2318,5009
10150,3243,5009
10129,3718,5009
10207,1279,5010
10153,992,5010
10153,2307,5010
10153,3567,5010
10159,12432,5010
10159,13240,5010
10150,284,5011
10580,113,5011
10582,1593,5011
10136,1019,5011
10159,10154,5011
10190,43,5012
10162,250,5012
10118,2068,5012
10146,1789,5012
10222,213,5012
10162,1613,5012
10158,1848,5012
10139,4063,5012
10129,3891,5012
10224,3983,5012
13101,3506,5013
10158,1077,5013
10148,1581,5013
10158,1859,5013
10153,3521,5013
10106,3835,5013
13101,13965,5013
10176,2924,5013
552,568,5013
10132,7441,5013
13107,122,5014
10106,44,5014
10162,912,5014
10605,1455,5014
10162,1274,5014
10162,2140,5014
10224,1468,5014
10190,2318,5014
10605,925,5015
10164,862,5015
10136,1320,5015
10224,692,5015
13101,9102,5015
13109,10597,5015
10502,2167,5015
10176,4162,5015
10177,21803,5015
10153,571,5016
10125,816,5016
10164,1251,5016
13101,12948,5016
10150,4856,5016
13103,4790,5017
10137,1993,5017
10575,2025,5017
10224,875,5017
10176,2092,5017
10580,2248,5017
10159,7515,5017
10132,7569,5017
10584,68,5018
13103,5146,5018
10164,1142,5018
10155,1953,5018
13107,6336,5018
10177,7803,5018
10118,214,5019
10147,92,5019
13105,1397,5019
10164,81,5019
10569,740,5019
10155,1944,5019
10106,2559,5019
13109,6727,5019
10150,3395,5019
10106,838,5020
10132,1019,5020
10159,2204,5020
10162,1189,5020
10125,104,5021
13101,1502,5021
10595,447,5021
13103,3526,5021
10569,1107,5021
10162,996,5021
10106,1535,5021
10106,2342,5021
10224,1273,5021
13101,10309,5021
10125,2786,5021
10162,43,5022
10153,99,5022
10165,602,5022
10132,1073,5022
10587,623,5022
10146,1625,5022
10615,1638,5022
10224,1479,5022
13101,13330,5022
13110,13475,5022
10159,10986,5022
10224,4511,5022
10176,5800,5022
13103,498,5023
10118,508,5023
17101,1385,5023
10134,565,5023
10611,856,5023
10571,827,5023
10575,1981,5023
13110,5343,5023
10139,2968,5023
10132,3418,5023
13101,15225,5023
10159,13946,5023
10150,799,5024
10147,710,5024
10580,1755,5024
10159,5605,5024
10159,7903,5024
13105,2449,5025
13109,3057,5025
10137,1713,5025
10137,1716,5025
10137,1840,5025
13107,5954,5025
552,408,5025
10159,10462,5025
10176,3504,5025
552,947,5025
10176,5859,5025
10135,132,5026
13107,2965,5026
10579,1012,5026
10159,1764,5026
10125,973,5026
10153,2453,5026
10224,877,5026
10129,1999,5026
13109,6881,5026
10136,3096,5026
10176,3055,5026
10574,2678,5026
10115,11,5027
10106,254,5027
10130,592,5027
10146,551,5027
10159,2353,5027
10155,1990,5027
10224,495,5027
10129,1878,5027
10106,4170,5027
10159,6672,5027
10150,4413,5027
10224,4756,5027
10134,262,5028
13106,2205,5028
10153,1179,5028
10571,499,5028
10568,967,5028
10137,3210,5028
10176,2093,5028
13110,11235,5028
10150,4378,5028
13101,16223,5028
10222,2516,5028
13107,1467,5029
10153,594,5029
10176,832,5029
10137,1471,5029
10176,1071,5029
10139,1804,5029
10153,2909,5029
10146,2818,5029
10150,4549,5029
10176,3431,5029
10176,5579,5029
10106,29,5030
10164,135,5030
10594,297,5030
10611,982,5030
10137,2712,5030
10150,3291,5030
10150,4317,5030
10224,3310,5030
10594,9192,5030
10594,9262,5030
13101,1447,5031
13109,1103,5031
10137,560,5031
10160,966,5031
10139,1945,5031
10132,3817,5031
10224,2784,5031
13105,1560,5032
10150,498,5032
10164,352,5032
10568,272,5032
10580,586,5032
13101,8603,5032
13101,13769,5032
13101,16017,5032
10159,9840,5032
10134,264,5033
10138,576,5033
10135,1009,5033
10150,1601,5033
10162,957,5033
10166,1297,5033
10158,1421,5033
10146,2701,5033
10162,2029,5033
10594,3087,5033
10129,3999,5033
10164,82,5034
10181,37,5034
10146,958,5034
10140,999,5034
10146,2709,5034
13103,11081,5034
10224,2704,5034
10515,5010,5034
10224,3239,5034
10224,3873,5034
10159,14189,5034
10125,84,5035
13103,5887,5035
10136,1863,5035
10148,2299,5035
10132,3269,5035
10224,3608,5035
10224,3706,5035
10224,5344,5035
10139,386,5036
10155,387,5036
13109,1401,5036
10579,853,5036
10161,1011,5036
13106,3887,5036
10162,2220,5036
10611,4471,5036
10146,271,5037
10599,130,5037
10615,104,5037
10582,2470,5037
10129,1054,5037
10139,1786,5037
10129,1559,5037
13109,6473,5037
10150,3710,5037
10159,11590,5037
10118,311,5038
10205,1388,5038
10515,369,5038
10160,783,5038
10586,511,5038
10133,1057,5038
10582,2074,5038
10125,1250,5038
10133,2142,5038
10129,1881,5038
13107,6986,5038
10173,1941,5038
10159,7044,5038
10173,2145,5038
10129,3733,5038
10224,3736,5038
10129,4770,5038
10579,192,5039
13107,3568,5039
13109,5519,5039
10611,2916,5039
10132,2740,5039
13108,9907,5039
10173,3115,5039
10173,3313,5039
10594,3222,5039
10159,11006,5039
10176,5660,5039
10158,118,5040
10150,389,5040
13103,2840,5040
10158,445,5040
10106,725,5040
10176,1473,5040
10162,1919,5040
10159,9401,5040
10612,5415,5040
10125,329,5041
10162,1179,5041
10153,3618,5041
13108,8941,5041
10224,4007,5041
17101,1585,5042
13101,7834,5042
10222,904,5042
13101,10494,5042
10129,2876,5042
10137,5253,5042
10160,3714,5042
10159,13519,5042
10140,51,5043
13107,1867,5043
10510,1220,5043
10136,1961,5043
13106,6570,5043
10132,3982,5043
502,701,5043
10502,3240,5043
10502,282,5044
10146,241,5044
13101,2072,5044
10579,365,5044
10176,1168,5044
10224,1582,5044
10106,5046,5044
10502,2147,5044
10615,9342,5044
10132,185,5045
10510,618,5045
10118,1656,5045
10177,1606,5045
10594,1407,5045
10162,1478,5045
10125,1286,5045
10224,2139,5045
10150,3549,5045
10594,3083,5045
13101,838,5046
10155,113,5046
10158,51,5046
13101,1981,5046
10224,452,5046
13109,4965,5046
13101,11029,5046
10190,2901,5046
10150,3426,5046
10159,13138,5046
10118,337,5047
10587,233,5047
10136,1121,5047
13109,3832,5047
10176,1394,5047
10140,1545,5047
10164,1592,5047
10150,3906,5047
10137,5644,5047
10224,3925,5047
10502,3123,5047
10176,4985,5047
10224,5946,5047
10205,508,5048
10139,1266,5048
10162,1043,5048
10106,2136,5048
10139,2093,5048
10137,3153,5048
10146,2981,5048
10224,1756,5048
13101,12781,5048
10176,2897,5048
10125,2688,5048
10139,219,5049
10150,819,5049
17102,1475,5049
10146,1783,5049
10594,1655,5049
10159,8767,5049
10224,4180,5049
10594,9096,5049
10137,1491,5050
10582,2115,5050
10158,1204,5050
13109,4761,5050
10139,2919,5050
10150,2925,5050
10594,2744,5050
10158,2503,5050
10176,4959,5050
10224,5798,5050
10204,467,5051
10137,520,5051
17102,1436,5051
10152,280,5051
10155,1615,5051
13107,3951,5051
10139,1660,5051
10574,1357,5051
10132,3176,5051
10224,2554,5051
10502,1230,5052
10158,335,5052
13101,3067,5052
10138,833,5052
10125,515,5052
13109,2220,5052
10605,609,5052
13107,2769,5052
10155,1752,5052
10153,1858,5052
13109,11318,5052
10176,3585,5052
10158,31,5053
10106,791,5053
13107,2474,5053
10188,656,5053
10161,1299,5053
10162,2033,5053
13103,8245,5053
13101,10641,5053
13109,12395,5053
10224,5857,5053
10594,10024,5053
10580,280,5054
10150,925,5054
10146,1215,5054
10153,1634,5054
10137,2414,5054
10176,3060,5054
552,712,5054
13101,1478,5055
10176,66,5055
10586,118,5055
10153,373,5055
10139,1322,5055
10510,1151,5055
10557,1497,5055
10158,1782,5055
10136,2538,5055
10190,2053,5055
10125,1550,5055
10150,3559,5055
10161,401,5056
10571,710,5056
10164,1226,5056
10611,2257,5056
10224,1307,5056
10224,1332,5056
13109,11470,5056
10129,3860,5056
13101,1355,5057
10162,616,5057
10125,814,5057
10159,2334,5057
10611,1401,5057
10158,2540,5057
10137,825,5058
10571,428,5058
13110,4297,5058
10106,2167,5058
10139,3158,5058
13101,10454,5058
10159,8800,5058
10224,3484,5058
13109,2122,5059
10190,959,5059
10571,818,5059
10106,3616,5059
10173,1548,5059
13101,12342,5059
10150,4817,5059
10594,9144,5059
13101,2584,5060
10134,350,5060
10150,660,5060
10589,837,5060
10132,1466,5060
10159,3116,5060
10137,2919,5060
10161,2362,5060
10139,3036,5060
13110,12309,5060
10137,4973,5060
10222,1609,5060
10173,2977,5060
10139,4737,5060
10176,3107,5060
10159,1668,5061
10176,1175,5061
10158,1510,5061
10125,1083,5061
13103,7087,5061
10129,2091,5061
10129,2126,5061
10150,2965,5061
10106,5082,5061
10177,8386,5061
10224,5216,5061
10147,863,5062
10146,2023,5062
10150,2045,5062
10129,1844,5062
13103,15055,5062
10204,241,5063
13101,1871,5063
10146,1389,5063
10158,1466,5063
10615,8388,5063
10162,39,5064
10153,222,5064
13106,3703,5064
10159,1661,5064
10190,802,5064
10134,797,5064
10106,2226,5064
10568,1021,5064
10133,2085,5064
10159,4948,5064
10159,13525,5064
13103,50,5065
10134,499,5065
10155,1450,5065
10594,1273,5065
10132,1687,5065
10148,1852,5065
13107,3304,5066
10587,1585,5066
10146,3138,5066
13105,15272,5066
10615,11040,5066
10106,91,5067
10557,609,5067
10190,958,5067
10159,3711,5067
10153,3321,5067
10176,2582,5067
10224,2198,5067
10137,4600,5067
10224,5204,5067
10132,7491,5067
10147,228,5068
10205,1382,5068
10125,560,5068
10162,625,5068
13110,3707,5068
10224,602,5068
10158,1732,5068
10176,1855,5068
91,59,5068
10150,3357,5068
10150,4910,5068
10222,2682,5068
10135,266,5069
10146,361,5069
10571,852,5069
10153,3302,5069
13108,8602,5069
10502,2154,5069
10176,5898,5069
10584,58,5070
13101,2044,5070
10190,442,5070
10153,1189,5070
10181,461,5070
10106,1147,5070
10611,2664,5070
10132,3758,5070
10139,315,5071
13101,2089,5071
10146,382,5071
10586,363,5071
10139,2000,5071
10585,2105,5071
10173,1053,5071
10129,2908,5071
10150,4269,5071
10116,31,5072
10155,1547,5072
10153,1743,5072
10571,1343,5072
10106,3017,5072
10615,7730,5072
10224,5406,5072
13107,13,5073
10135,54,5073
10158,96,5073
10176,482,5073
10582,1398,5073
10159,1706,5073
13103,5293,5073
10155,1842,5073
13105,6592,5073
13101,14626,5073
10125,2542,5073
10594,9094,5073
10615,10986,5073
10204,85,5074
10136,620,5074
10130,1252,5074
13105,6575,5074
13101,11925,5074
10190,3757,5074
10139,74,5075
10155,228,5075
10582,39,5075
13105,2545,5075
10585,1824,5075
10140,1708,5075
10190,1675,5075
10125,1522,5075
10106,4615,5075
13101,12171,5075
10139,4012,5075
13101,13302,5075
10502,3111,5075
10150,3593,5076
13109,4402,5077
10162,1696,5077
13110,7621,5077
13101,2479,5078
10580,247,5078
10150,959,5078
10596,592,5078
10153,981,5078
10580,671,5078
10106,1897,5078
10139,2331,5078
13105,17005,5078
10594,9062,5078
10176,4604,5078
10137,431,5079
13105,3516,5079
10162,904,5079
10139,1373,5079
10129,1156,5079
10587,1235,5079
10158,1369,5079
10162,1388,5079
10159,11702,5079
13101,775,5080
10136,416,5080
10579,115,5080
10133,1109,5080
10137,1751,5080
10159,2995,5080
10224,2239,5080
13101,14216,5080
10177,17622,5080
10584,329,5081
10164,590,5081
13101,10311,5081
13109,7687,5081
13101,11819,5081
10615,8127,5081
10605,958,5082
10155,1768,5082
10153,1677,5082
13101,5407,5082
10146,2429,5082
10568,1890,5082
10594,3302,5082
10224,4398,5082
13109,879,5083
13106,2035,5083
10150,505,5083
10575,1954,5083
10579,1811,5083
10146,2634,5083
10150,5109,5083
10153,682,5084
10134,1244,5084
10150,3361,5084
10224,2811,5084
10615,8693,5084
10125,780,5085
10139,2270,5085
10224,2135,5085
10510,2765,5085
13110,11797,5085
10150,5535,5085
10594,9904,5085
13103,439,5086
10132,679,5086
10132,797,5086
10160,1007,5086
10139,2771,5086
10177,4993,5086
15101,15,5087
10600,353,5087
10116,1236,5087
10190,1593,5087
10173,720,5087
10129,2273,5087
13101,12975,5087
10222,1928,5087
10176,941,5088
10165,1335,5088
10177,3050,5088
10158,1800,5088
10222,1655,5088
10224,2689,5088
10129,4485,5088
10129,5586,5088
10136,168,5089
10224,21,5089
10146,2159,5089
10611,2941,5089
10139,3803,5089
10593,843,5089
10594,9591,5089
501,63,5090
10176,1125,5090
10129,1385,5090
10159,3078,5090
10176,1901,5090
10159,3910,5090
10224,4759,5090
13108,1168,5091
10586,146,5091
10139,946,5091
10140,944,5091
10133,1097,5091
10166,1146,5091
10557,1606,5091
10173,1267,5091
13101,13909,5091
10173,3271,5091
10569,648,5092
10615,107,5092
13106,3649,5092
10620,187,5092
10579,1117,5092
10146,2263,5092
10162,1607,5092
13101,7307,5092
10176,2212,5092
13101,10919,5092
10582,345,5093
10150,855,5093
10153,724,5093
10146,1246,5093
10615,1701,5093
10568,2266,5093
10224,5454,5093
10150,479,5094
10137,935,5094
13106,5659,5094
13105,6244,5094
10164,1940,5094
10224,1033,5094
91,58,5094
10116,189,5095
10115,588,5095
10150,458,5095
10138,1468,5095
10106,1318,5095
10158,1689,5095
13107,6280,5095
10224,1315,5095
10145,1654,5095
10139,4194,5095
10129,4214,5095
10118,1355,5096
10162,1379,5096
10140,1758,5096
10159,3581,5096
10139,3290,5096
10132,3248,5096
10159,7907,5096
10615,8026,5096
552,787,5096
10502,157,5097
10502,458,5097
10150,276,5097
10595,186,5097
10586,242,5097
13109,2086,5097
13103,3520,5097
10585,496,5097
10134,717,5097
10146,2422,5097
10129,2635,5097
10137,4845,5097
10224,3089,5097
10176,3287,5097
10176,6082,5097
10205,1236,5098
10181,351,5098
10164,889,5098
10150,1966,5098
10146,3390,5098
10173,2184,5098
13101,13832,5098
17102,322,5099
10148,599,5099
13109,2182,5099
10584,590,5099
10582,1615,5099
13101,5434,5099
10579,1441,5099
10153,2965,5099
10136,2499,5099
10146,3430,5099
10129,2350,5099
13110,11254,5099
10139,3689,5099
10222,1376,5099
10176,4684,5099
10176,5687,5099
10118,67,5100
10150,60,5100
10132,401,5100
13101,2485,5100
10152,400,5100
10510,1009,5100
10158,944,5100
10162,1429,5100
13109,7270,5100
10615,11091,5100
13101,1209,5101
10162,1692,5101
10222,1055,5101
10125,2692,5101
10159,11572,5101
10222,2659,5101
10594,10041,5101
10178,518,5102
10165,872,5102
10146,2141,5102
10224,1668,5102
10139,5024,5102
10150,1391,5103
10139,2057,5103
10139,3291,5103
10150,3237,5103
10139,6686,5103
10132,615,5104
10137,1457,5104
10137,1689,5104
10224,3568,5104
10150,5612,5104
10176,5681,5104
10150,35,5105
10139,128,5105
10515,207,5105
10118,1279,5105
13101,3887,5105
13101,5263,5105
10106,2063,5105
10178,1241,5105
10106,2854,5105
10150,4177,5105
10125,2566,5105
10176,3653,5105
13109,2103,5106
10132,1084,5106
10159,2582,5106
10153,3524,5106
13101,12632,5106
13101,14536,5106
13107,12248,5106
13101,1923,5107
10153,321,5107
10596,525,5107
13101,16192,5107
10129,3951,5107
10224,4184,5107
10150,545,5108
17103,1312,5108
10150,1336,5108
10106,1118,5108
13106,6044,5108
10147,1365,5108
13107,6277,5108
10150,3725,5108
10150,3929,5108
10173,2935,5108
10150,4194,5108
10153,146,5109
10150,491,5109
13109,1918,5109
10204,1577,5109
10177,2373,5109
10137,2530,5109
10176,1803,5109
10139,3805,5109
13107,163,5110
10204,597,5110
10148,438,5110
10181,439,5110
10150,1704,5110
10153,3596,5110
13108,10684,5110
17102,551,5111
13101,1645,5111
10162,1114,5111
13103,6169,5111
10153,2400,5111
10106,4681,5111
13101,14441,5111
10139,6909,5111
10159,13345,5111
13101,1415,5112
10178,23,5112
10155,1041,5112
10155,1184,5112
10153,3229,5112
10139,3738,5112
10150,4724,5112
17101,1376,5113
10158,923,5113
10137,3137,5113
13101,12510,5113
10118,517,5114
10190,164,5114
10139,955,5114
10148,990,5114
10620,451,5114
10134,829,5114
10159,3028,5114
10106,4065,5114
10173,1793,5114
10594,9044,5114
13101,2109,5115
10150,424,5115
10137,2574,5115
10140,1629,5115
10158,1703,5115
10146,3071,5115
10158,2352,5115
10138,3249,5115
10224,3162,5115
13110,915,5116
10579,226,5116
10582,1275,5116
13107,2504,5116
10150,1410,5116
10132,1615,5116
10611,1700,5116
10162,1710,5116
10153,3528,5116
10125,1671,5116
10125,1857,5116
10574,1740,5116
10502,405,5117
10146,1324,5117
10586,960,5117
10159,3538,5117
10153,2987,5117
10153,3534,5117
10160,2632,5117
10224,2000,5117
10224,2165,5117
13105,16467,5117
10150,4857,5117
10154,284,5118
10176,350,5118
10611,184,5118
10154,557,5118
10125,723,5118
13101,11753,5118
10224,2321,5118
10205,348,5119
10600,630,5119
10158,1736,5119
10153,2585,5119
10190,1650,5119
10147,1479,5119
10176,2584,5119
10150,4523,5119
10502,532,5120
13107,2473,5120
13109,3365,5120
13109,3694,5120
10205,1782,5120
10510,1929,5120
13101,9129,5120
13107,8627,5120
10139,6725,5120
10121,331,5121
10164,229,5121
10147,361,5121
10164,1033,5121
